date,name,count
2019-07-31,https://app.graphitedocs.com,986900000
2019-07-31,https://xordrive.io,4489
2019-07-31,https://www.stealthy.im,3490
2019-07-31,https://app.recall.photos,2797
2019-07-31,https://app.dmail.online,2064
2019-07-31,https://app.travelstack.club,1770
2019-07-31,https://app.afari.io,1388
2019-07-31,https://app.forms.id,1328
2019-07-31,https://kit.st,1256
2019-07-31,https://dpage.io,1160
2019-07-31,https://app.sigle.io,1107
2019-07-31,https://bitpatron.co,1044
2019-07-31,https://app.dappywallet.com,995
2019-07-31,https://www.chat.hihermes.co,951
2019-07-31,https://landr.me,857
2019-07-31,https://app.misthos.io,809
2019-07-31,https://airtext.xyz,809
2019-07-31,https://blackhole.run,795
2019-07-31,https://chat.postly.co,712
2019-07-31,https://app.decs.xyz,709
2019-07-31,https://blockusign.co,655
2019-07-31,https://app.pden.xyz,556
2019-07-31,https://xorbrowser.com,552
2019-07-31,https://publishing.graphitedocs.com,550
2019-07-31,https://animalkingdoms.netlify.com,539
2019-07-31,https://paid.co,539
2019-07-31,https://envelop.app,510
2019-07-31,https://blockslack.io,508
2019-07-31,https://debutapp.social,452
2019-07-31,https://bentensound.com,438
2019-07-31,https://www.agorashops.net,428
2019-07-31,https://aodh.xyz,417
2019-07-31,https://dapp.cryptocracy.io,404
2019-07-31,https://chat.openintents.org,333
2019-07-31,https://cineflick.herokuapp.com,290
2019-07-31,https://blockogram.com,289
2019-07-31,https://humans.name,261
2019-07-31,https://sad-beaver-fdf6b1.netlify.com,256
2019-07-31,https://www.scannieapp.com,254
2019-07-31,https://app.trovenow.com,242
2019-07-31,https://safenotes.co,240
2019-07-31,https://www.locallightning.net,238
2019-07-31,https://radicle.art,234
2019-07-31,http://127.0.0.1:3000,220
2019-07-31,https://blocksurvey.org,218
2019-07-31,https://cal.openintents.org,216
2019-07-31,https://blkbreakout.herokuapp.com,208
2019-07-31,https://app.mylens.io,198
2019-07-31,https://testnet.misthos.io,193
2019-07-31,https://justsnake.live,187
2019-07-31,https://agaze.co,187
2019-07-31,https://sheety.app,183
2019-07-31,https://blockstackboard.org,166
2019-07-31,https://oi-timesheet.com,163
2019-07-31,https://cineflick.net,156
2019-07-31,https://yournote.app,155
2019-07-31,https://fupio.com,153
2019-07-31,https://latticenow.co,152
2019-07-31,https://www.mindtalk.app,150
2019-07-31,https://decentus.com,149
2019-07-31,https://cafe-society.news,147
2019-07-31,https://mapped.myasoedv.com,137
2019-07-31,https://banter.pub,134
2019-07-31,http://publik.ykliao.com,131
2019-07-31,https://bitcamp.blockboardapp.com,127
2019-07-31,https://properpass.top,121
2019-07-31,https://beta.springrole.com,120
2019-07-31,https://codeplay.dev,117
2019-07-31,https://concord.z19.web.core.windows.net,114
2019-07-31,https://lannister.capital,109
2019-07-31,https://app.blockcred.io,108
2019-07-31,https://blocknote.xyz,107
2019-07-31,https://web.composenotes.com,105
2019-07-31,https://remark.cryptocracy.io,104
2019-07-31,https://bitcoin4photos.net,99
2019-07-31,https://peaceful-mirzakhani-b5f196.netlify.com,98
2019-07-31,https://pgeon.com,96
2019-07-31,https://mysterycommand.github.io,95
2019-07-31,https://micasaestucasa.me,93
2019-07-31,https://ares.hankstoever.com,86
2019-07-31,https://www.dmyblog.co,81
2019-07-31,https://friendlink.netlify.com,80
2019-07-31,http://fupio.com,79
2019-07-31,https://app.yobi.xyz,79
2019-07-31,https://cryptoally.io,78
2019-07-31,https://rtasks.app,78
2019-07-31,https://milacrm.com,76
2019-07-31,https://blocktrivia.co,71
2019-07-31,https://youthful-spence-bbda8a.netlify.com,71
2019-07-31,https://detacts.ga,68
2019-07-31,https://drelloapp.com,65
2019-07-31,https://dappcrosscheck.paradigma.global,65
2019-07-31,https://publik.test-blockstack.com,64
2019-07-31,https://www.dhcs.live,63
2019-07-31,https://block.lawli.io,59
2019-07-31,https://chae.sh,57
2019-07-31,https://www.sentify.org,56
2019-07-31,https://dfmapp.com,53
2019-07-31,https://beta.huddle.group,52
2019-07-31,https://timski.org:444,51
2019-07-31,https://www.superchatbot.net,50
2019-07-31,https://ourtopia.co,50
2019-07-31,https://gekri.com,49
2019-07-31,https://www.notit.org,45
2019-07-31,https://www.app.referenda.io,45
2019-07-31,https://updoot.org,44
2019-07-31,https://app-center.openintents.org,42
2019-07-31,https://lettermesh.com,40
2019-07-31,https://dbid.io,38
2019-07-31,https://cafe-society.netlify.com,37
2019-07-31,https://blockx-socialapp.herokuapp.com,37
2019-07-31,https://app.bcnet.io,36
2019-07-31,http://app.graphitedocs.com,34
2019-07-31,https://proofs.tech,33
2019-07-31,https://dhcs.netlify.com,32
2019-07-31,https://stupefied-poincare-e5cfbc.netlify.com,32
2019-07-31,https://app.ezresize.tech,31
2019-07-31,https://alpha.qulstamp.com,27
2019-07-31,http://127.0.0.1:8080,25
2019-07-31,https://pastebucket.io,25
2019-07-31,https://www.web.stealthy.im,24
2019-07-31,https://serene-hamilton-56e88e.netlify.com,24
2019-07-31,https://thepaise.com,23
2019-07-31,https://pocbp.azurewebsites.net,22
2019-07-31,http://185.85.16.242:8001,21
2019-07-31,https://trove-web.netlify.com,20
2019-07-31,https://friendly-hoover-6d2b94.netlify.com,20
2019-07-31,https://contact.mylens.io,20
2019-07-31,https://demo.blockcred.io,19
2019-07-31,https://priceless-raman-53e2a8.netlify.com,19
2019-07-31,https://www.myblockspace.com,18
2019-07-31,https://www.feed-app.net,18
2019-07-31,https://prismreader.app,17
2019-07-31,https://pedantic-mahavira-f15d04.netlify.com,17
2019-07-31,https://matrix.openintents.org,17
2019-07-31,https://staging.banter.pub,16
2019-07-31,https://testnet.dmail.online,16
2019-07-31,https://piklink.netlify.com,16
2019-07-31,https://focused-rosalind-344827.netlify.com,15
